199,🫱🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_hand_medium-light_skin_tone.png,10
200,🫱🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_hand_medium_skin_tone.png,10
201,🫱🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_hand_medium-dark_skin_tone.png,10
202,🫱🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/rightwards_hand_dark_skin_tone.png,10
203,🫲,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_hand.png,10
204,🫲🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_hand_light_skin_tone.png,10
205,🫲🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_hand_medium-light_skin_tone.png,10
206,🫲🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_hand_medium_skin_tone.png,10
207,🫲🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_hand_medium-dark_skin_tone.png,10
208,🫲🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_hand_dark_skin_tone.png,10
209,🫳,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_down_hand.png,10
210,🫳🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_down_hand_light_skin_tone.png,10
211,🫳🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_down_hand_medium-light_skin_tone.png,10
212,🫳🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_down_hand_medium_skin_tone.png,10
213,🫳🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_down_hand_medium-dark_skin_tone.png,10
214,🫳🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_down_hand_dark_skin_tone.png,10
215,🫴,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_up_hand.png,10
216,🫴🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_up_hand_light_skin_tone.png,10
217,🫴🏼,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_up_hand_medium-light_skin_tone.png,10
218,🫴🏽,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_up_hand_medium_skin_tone.png,10
219,🫴🏾,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_up_hand_medium-dark_skin_tone.png,10
220,🫴🏿,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/palm_up_hand_dark_skin_tone.png,10
221,🫷,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_pushing_hand.png,10
222,🫷🏻,https://cdn.statically.io/gh/runic-inc/ploink-fluent-stickers/release/assets/leftwards_pushing_hand_light_skin_tone.png,10
